79.57835102139028, 99.41609089416794
79.66828770611785, 98.74492213191871
79.75823172519146, 98.16917707166937
79.84816547618064, 97.4598388286202
79.9380810222752, 96.51364532524998
80.02800070703645, 95.62129805372253
80.11794346879361, 95.02919464455891
80.20789827983351, 94.59385874582364
80.2978621016414, 94.2757576809739
80.38781712223404, 93.84314817372433
80.47778277762843, 93.54890303437456
80.56775081668529, 93.28567059817473
80.65770712078849, 92.86976023877516
80.74767199036009, 92.56529113135397
80.83763256410045, 92.20493099847572
80.92761783887046, 92.16594426197557
81.0175829441889, 91.8645423449758
81.10756705768746, 91.81044685565902
81.1975398466065, 91.60901262646863
81.28752086047072, 91.51458926309238
81.37748344242488, 91.18035704861884
81.46744647840997, 90.8520320156977
81.55740401363555, 90.45213920627666
81.64737076918183, 90.17220762222686
81.7373361626353, 89.87455449351995
81.82728594440935, 89.37378519912764
81.91724169843661, 88.95071806207805
82.00719451872546, 88.48948144422853
82.09715295328155, 88.101289398267
82.18709722556473, 87.52883872772954
82.2770313432712, 86.82427166978037
82.36695519289323, 85.98611142903141
82.45686694084432, 84.99050207998269
82.546775755057, 83.956723250134
82.63668383583507, 82.91340205008535
82.72661905369345, 82.22314854743617
82.8165762745899, 81.81916615078656
82.90652762800954, 81.33884479253706
82.99647091364855, 80.75355736208772
83.08641126554915, 80.13010045083844
83.17636335240338, 79.65932146278894
83.26631617269223, 79.19808484493942
83.35625579115822, 78.56508556349013
83.44619320932041, 77.90345917144091
83.53614456274005, 77.42313781319142
83.62610031676729, 77.00007067614183
83.71605973796757, 76.62471539009218
83.8060345612945, 76.44974987824224
83.89602258644426, 76.44654702999203
83.98601061159404, 76.44334418174182
84.07598690179017, 76.28746341029185
84.16540530711288, 75.13414142252705
84.24317794576677, 73.68891708410722
84.34021778006935, 72.64320112887847
84.42738044923341, 71.35925933657822
84.51159176613807, 69.88442610875035
84.60778515578951, 68.74252111739203
84.69641469080086, 67.4393986315934
84.75112010037238, 65.86043294001541
84.8358574213614, 64.0652356685946
84.8820495238077, 61.91209931537556
84.95911913553229, 60.022908214362275
85.04268226326816, 58.58944512941315
85.0965749034152, 56.840711822403875
85.15940577049099, 56.077469444780135
85.18686161980695, 54.07139621443134
85.23526358210317, 51.84331315701211
85.30409967418728, 50.593791230037056
85.35816260562517, 47.63372417116324
85.39067062752285, 44.83664503047639
85.44131837312122, 42.36745133462442
85.47145348422765, 39.69262029542753
85.52568085009153, 37.5959769573102
85.61576146262854, 35.75635936491541
85.67124574143091, 33.87198786091021
85.74312015535767, 31.23974618227159
85.83129246664379, 30.020705777070077
85.90294307836288, 27.962299322451273
85.97931071768464, 25.778613561463914
86.0385916940516, 23.6211943913285
86.1087857779931, 21.53453066832043
86.18222902612041, 19.14684773779703
86.25739828391256, 16.807903524765266
86.33729145608673, 14.30879421025314
86.4184158140471, 12.516230410219862
86.51452442994207, 11.363024366655623
86.5931617083436, 11.053400770775838
86.68876846314895, 10.46644370551077
86.77868607857685, 9.547173318061908
86.86862569704286, 8.91417403661265
86.95857191642027, 8.367056086963245
87.04852718149112, 7.937627369780358
87.13851674336101, 7.954418059092006
87.22848150815625, 7.648585755927982
87.31843810039447, 7.236424184821246
87.40839874398574, 6.876972849104902
87.4983545562221, 6.454663043023572
87.58896378592812, 5.664001056530566
87.67823775137256, 5.240162985966236
87.77095207517986, 5.228911106541787
87.85827226455923, 5.994390220740243
87.94828172462631, 6.270066928239473
88.03823153550492, 5.769676299331266
88.12819122563121, 5.39781988235498
88.21814917996227, 5.003379855905294
88.30813925872893, 5.026895644215088
88.39810308053681, 4.708794579365332
88.48808230447136, 4.591083288715325
88.57807032962113, 4.5878804404651135
88.6680528016232, 4.512428217843578
88.7580251103172, 4.304746008165111
88.84801533577078, 4.330170270514884
88.93799015909771, 4.155204758664922
89.02797818424749, 4.152001910414711
89.11796620939725, 4.148799062164514
89.20795423454703, 4.1455962139143026
89.29794225969681, 4.142393365664105
89.3879339520196, 4.18690236841384
89.47797452251984, 4.867342185205473
89.5679858953378, 5.167904788321508
89.65796543360145, 5.054283084899993
89.74793812647549, 4.85159925961203
89.8379271784337, 4.861755729641786
89.92791491020964, 4.854735933311602
89.9810896523436, 4.852843341163748
